order_id,order_total,previous_order
8817,81723,292359.0
8818,524027,81723.0
8819,455202,524027.0
8820,426164,455202.0
8821,627159,426164.0
8822,1316800,627159.0
8823,921655,1316800.0
8824,250920,921655.0
8825,125384,250920.0
8826,423447,125384.0
8827,191370,423447.0
8828,27703,191370.0
8829,59928,27703.0
8830,107020,59928.0
8831,790004,107020.0
8832,602187,790004.0
8833,25300,602187.0
8834,290798,25300.0
8835,400341,290798.0
8836,835108,400341.0
8837,151322,835108.0
8838,221334,151322.0
8839,445122,221334.0
8840,276985,445122.0
8841,401973,276985.0
8842,616791,401973.0
8843,187338,616791.0
8844,445287,187338.0
8845,217309,445287.0
8846,1079679,217309.0
8847,950890,1079679.0
8848,342377,950890.0
8849,856631,342377.0
8850,33538,856631.0
8851,465552,33538.0
8852,69515,465552.0
8853,531897,69515.0
8854,460934,531897.0
8855,517583,460934.0
8856,281548,517583.0
8857,957585,281548.0
8858,578396,957585.0
8859,830128,578396.0
8860,793124,830128.0
8861,55878,793124.0
8863,558359,55878.0
8864,419828,558359.0
8865,402233,419828.0
8866,1154960,402233.0
8867,1244291,1154960.0
8868,221515,1244291.0
8869,237150,221515.0
8870,244990,237150.0
8871,295083,244990.0
8872,54216,295083.0
8873,1174619,54216.0
8874,302379,1174619.0
8875,337223,302379.0
8876,624063,337223.0
8877,1366520,624063.0
8878,99845,1366520.0
8879,672032,99845.0
8880,532911,672032.0
8881,549783,532911.0
8882,453930,549783.0
8883,400545,453930.0
8884,670289,400545.0
8885,431466,670289.0
8887,791444,431466.0
8888,76312,791444.0
8889,323926,76312.0
8890,692553,323926.0
8891,209216,692553.0
8892,49810,209216.0
8893,317701,49810.0
8894,371626,317701.0
8895,953074,371626.0
8896,221059,953074.0
8897,368130,221059.0
8898,20004,368130.0
8899,565118,20004.0
8900,939985,565118.0
8901,9175,939985.0
8902,401342,9175.0
8903,839084,401342.0
8904,235314,839084.0
8905,563410,235314.0
8906,262962,563410.0
8907,276788,262962.0
8908,250030,276788.0
8909,251399,250030.0
8910,730296,251399.0
8911,617972,730296.0
8912,479840,617972.0
8913,629967,479840.0
8914,757608,629967.0
8915,12650,757608.0
8916,222871,12650.0
8917,306281,222871.0
8918,253535,306281.0
8919,447760,253535.0
8920,57025,447760.0
8921,437631,57025.0
8922,386456,437631.0
8923,568918,386456.0
8924,661225,568918.0
8925,326578,661225.0
8926,330999,326578.0
8927,93669,330999.0
8928,123634,93669.0
8929,85746,123634.0
8930,1113206,85746.0
8931,628818,1113206.0
8932,1164729,628818.0
8933,221823,1164729.0
8934,7358,221823.0
8935,769986,7358.0
8936,742643,769986.0
8937,871795,742643.0
8938,203829,871795.0
8939,530033,203829.0
8940,295006,530033.0
8941,306128,295006.0
8942,319818,306128.0
8943,447613,319818.0
8944,489032,447613.0
8945,498056,489032.0
8946,306300,498056.0
8947,746052,306300.0
8948,596844,746052.0
8949,1253222,596844.0
8950,598972,1253222.0
8951,467689,598972.0
8952,351241,467689.0
8953,518275,351241.0
8954,517253,518275.0
8955,83331,517253.0
8956,401790,83331.0
8957,150141,401790.0
8958,416659,150141.0
8959,203108,416659.0
8960,149092,203108.0
8961,425155,149092.0
8962,167711,425155.0
8963,437556,167711.0
8964,516203,437556.0
8965,302258,516203.0
8966,52304,302258.0
8967,48312,52304.0
8968,814398,48312.0
8969,129210,814398.0
8970,703644,129210.0
8971,102400,703644.0
8972,427392,102400.0
8973,771732,427392.0
8974,272077,771732.0
8975,146994,272077.0
8976,582618,146994.0
8977,1076507,582618.0
8978,215268,1076507.0
8979,282846,215268.0
8980,650292,282846.0
8981,201043,650292.0
8982,1024383,201043.0
8983,229542,1024383.0
8984,294189,229542.0
8986,856263,294189.0
8987,78402,856263.0
8988,266202,78402.0
8989,465428,266202.0
8991,139096,465428.0
8992,823704,139096.0
8993,646020,823704.0
8994,385098,646020.0
8995,810534,385098.0
8996,78300,810534.0
8997,430332,78300.0
8998,1102052,430332.0
8999,487084,1102052.0
9000,642289,487084.0
9001,788556,642289.0
9002,435425,788556.0
9003,456321,435425.0
9004,372096,456321.0
9005,642655,372096.0
9006,201224,642655.0
9007,250235,201224.0
9008,1019982,250235.0
9009,192493,1019982.0
9010,366349,192493.0
9011,772770,366349.0
9012,519596,772770.0
9013,1078195,519596.0
9014,130452,1078195.0
9015,460375,130452.0
9016,163930,460375.0
9017,212389,163930.0
9018,512904,212389.0
9019,586172,512904.0
9020,960262,586172.0
9021,604881,960262.0
9022,360402,604881.0
9023,590377,360402.0
9024,385366,590377.0
9025,860532,385366.0
9026,825313,860532.0
9027,469713,825313.0
9028,394470,469713.0
9029,163382,394470.0
9030,718733,163382.0
9031,75195,718733.0
9032,164992,75195.0
9033,445798,164992.0
9034,785096,445798.0
9035,39848,785096.0
9036,198028,39848.0
9037,1340702,198028.0
9038,93442,1340702.0
9039,173474,93442.0
9040,416747,173474.0
9041,584252,416747.0
9042,537824,584252.0
9043,396215,537824.0
9044,105935,396215.0
9045,264993,105935.0
9046,534340,264993.0
9047,171271,534340.0
9048,754415,171271.0
9049,1055004,754415.0
9050,130242,1055004.0
9051,370316,130242.0
9052,439575,370316.0
9053,644799,439575.0
9054,938326,644799.0
9055,351572,938326.0
9056,329089,351572.0
9057,405565,329089.0
9058,154630,405565.0
9059,252015,154630.0
9060,332604,252015.0
9061,604306,332604.0
9062,1040810,604306.0
9063,512710,1040810.0
9064,156912,512710.0
9065,500536,156912.0
9066,78300,500536.0
9067,232014,78300.0
9068,204399,232014.0
9069,416810,204399.0
9070,381864,416810.0
9071,268201,381864.0
9072,148540,268201.0
9073,52367,148540.0
9074,627458,52367.0
9075,600150,627458.0
9076,225539,600150.0
9077,531466,225539.0
9078,540210,531466.0
9079,1094646,540210.0
9080,183150,1094646.0
9081,34918,183150.0
9082,530679,34918.0
9083,1290819,530679.0
9084,543392,1290819.0
9085,514309,543392.0
9086,254437,514309.0
9087,1170179,254437.0
9088,394229,1170179.0
9089,258593,394229.0
9090,351804,258593.0
9091,335865,351804.0
9092,329820,335865.0
9093,335162,329820.0
9094,495680,335162.0
9095,125325,495680.0
9096,263718,125325.0
9097,229231,263718.0
9098,449025,229231.0
9099,657639,449025.0
9100,1210322,657639.0
9101,220301,1210322.0
9102,629127,220301.0
9103,103709,629127.0
9104,885961,103709.0
9105,653550,885961.0
9106,934151,653550.0
9107,554801,934151.0
9108,619809,554801.0
9109,672629,619809.0
9110,340665,672629.0
9111,861825,340665.0
9112,137341,861825.0
9113,560745,137341.0
9114,697358,560745.0
9115,666746,697358.0
9116,925177,666746.0
9117,597978,925177.0
9118,479896,597978.0
9119,789979,479896.0
9120,883392,789979.0
9121,771324,883392.0
9122,826143,771324.0
9123,467412,826143.0
9124,619016,467412.0
9125,526123,619016.0
9126,836998,526123.0
9127,529094,836998.0
9128,496234,529094.0
9129,268824,496234.0
9130,627136,268824.0
9131,217215,627136.0
9132,671753,217215.0
9133,642393,671753.0
9134,584343,642393.0
9135,65964,584343.0
9136,501683,65964.0
9137,233009,501683.0
9138,83106,233009.0
9139,328199,83106.0
9140,786024,328199.0
9141,49810,786024.0
9142,692958,49810.0
9143,280017,692958.0
9144,298610,280017.0
9145,514347,298610.0
9146,148256,514347.0
9147,653741,148256.0
9148,261642,653741.0
9149,30192,261642.0
9150,445973,30192.0
9151,77238,445973.0
9152,430275,77238.0
9153,642032,430275.0
9154,29886,642032.0
9155,176426,29886.0
9156,560822,176426.0
9157,876335,560822.0
9158,1040086,876335.0
9159,326466,1040086.0
9160,50955,326466.0
9161,478140,50955.0
9162,1028668,478140.0
9163,442131,1028668.0
9164,938215,442131.0
9165,576798,938215.0
9166,24159,576798.0
9167,706658,24159.0
9168,729494,706658.0
9169,477664,729494.0
9170,756239,477664.0
9171,134948,756239.0
9172,440736,134948.0
9173,14470,440736.0
9174,1223823,14470.0
9175,76514,1223823.0
9176,554598,76514.0
9177,253420,554598.0
9178,197765,253420.0
9179,3186,197765.0
9180,301776,3186.0
9181,802031,301776.0
9182,317931,802031.0
9183,409778,317931.0
9184,365730,409778.0
9185,538297,365730.0
9186,281815,538297.0
9187,118322,281815.0
9188,929085,118322.0
9189,581885,929085.0
9190,366492,581885.0
9191,276429,366492.0
9192,842675,276429.0
9193,656256,842675.0
9194,1108653,656256.0
9195,717781,1108653.0
9196,587100,717781.0
9197,231900,587100.0
9198,840559,231900.0
9199,80334,840559.0
9200,764168,80334.0
9201,336352,764168.0
9202,364150,336352.0
9203,355293,364150.0
9204,222058,355293.0
9205,14716,222058.0
9206,38948,14716.0
9208,226466,38948.0
9209,217191,226466.0
9210,157925,217191.0
9211,329330,157925.0
9212,247959,329330.0
9213,793571,247959.0
9214,953824,793571.0
9215,386500,953824.0
9216,126536,386500.0
9217,788661,126536.0
9218,681059,788661.0
9219,214690,681059.0
9220,1251081,214690.0
9221,698609,1251081.0
9222,583416,698609.0
9223,514934,583416.0
9224,412182,514934.0
9225,622609,412182.0
9226,435894,622609.0
9227,395421,435894.0
9228,264416,395421.0
9229,411455,264416.0
9230,377757,411455.0
9231,311384,377757.0
9232,14470,311384.0
9233,362995,14470.0
9234,90363,362995.0
9235,105658,90363.0
9236,499276,105658.0
9237,236246,499276.0
9238,85556,236246.0
9239,127118,85556.0
9240,507755,127118.0
9241,483978,507755.0
9242,270403,483978.0
9243,156912,270403.0
9244,8600,156912.0
9245,1317750,8600.0
9246,590115,1317750.0
9247,608118,590115.0
9248,262093,608118.0
9249,936937,262093.0
9251,783742,936937.0
9252,30956,783742.0
9253,101148,30956.0
9254,55406,101148.0
9255,682170,55406.0
9256,700511,682170.0
9257,691255,700511.0
9258,833226,691255.0
9259,87461,833226.0
9260,793344,87461.0
9261,104355,793344.0
9262,572851,104355.0
9263,355427,572851.0
9264,334834,355427.0
9265,460720,334834.0
9266,422236,460720.0
9267,435665,422236.0
9268,612112,435665.0
9269,575962,612112.0
9270,414935,575962.0
9271,41466,414935.0
9272,446562,41466.0
9273,628762,446562.0
9274,829960,628762.0
9275,993151,829960.0
9276,123324,993151.0
9277,75935,123324.0
9278,467514,75935.0
9279,286398,467514.0
9280,413298,286398.0
9281,178374,413298.0
9282,537782,178374.0
9283,225416,537782.0
9284,492230,225416.0
9285,765228,492230.0
9286,293334,765228.0
9287,429027,293334.0
9288,588267,429027.0
9289,538730,588267.0
9290,316738,538730.0
9291,861300,316738.0
9292,56021,861300.0
9293,377284,56021.0
9294,135762,377284.0
9295,375858,135762.0
9296,314516,375858.0
9297,133445,314516.0
9298,211316,133445.0
9299,201744,211316.0
9300,695457,201744.0
9301,402694,695457.0
9302,394492,402694.0
9303,631343,394492.0
9304,487408,631343.0
9305,527943,487408.0
9306,36630,527943.0
9307,177185,36630.0
9308,545773,177185.0
9309,1096923,545773.0
9310,465153,1096923.0
9311,810327,465153.0
9312,206535,810327.0
9313,453361,206535.0
9314,121560,453361.0
9315,28382,121560.0
9316,140565,28382.0
9317,459340,140565.0
9318,434854,459340.0
9319,649587,434854.0
9320,8053,649587.0
9321,578221,8053.0
9322,583257,578221.0
9323,185700,583257.0
9324,146523,185700.0
9325,78237,146523.0
9326,102422,78237.0
9327,124011,102422.0
9328,969656,124011.0
9329,322014,969656.0
9330,136812,322014.0
9331,364719,136812.0
9332,479083,364719.0
9333,460712,479083.0
9334,205724,460712.0
9335,148406,205724.0
9336,147882,148406.0
9337,216587,147882.0
9338,459104,216587.0
9339,214770,459104.0
9340,867266,214770.0
9341,638716,867266.0
9342,879436,638716.0
9343,159683,879436.0
9344,115594,159683.0
9345,21025,115594.0
9346,522473,21025.0
9347,1002539,522473.0
9348,567919,1002539.0
9349,759440,567919.0
9350,60012,759440.0
9351,1312483,60012.0
9352,303434,1312483.0
9353,700119,303434.0
9354,575705,700119.0
9355,808302,575705.0
9356,662366,808302.0
9357,225755,662366.0
9358,632542,225755.0
9359,98118,632542.0
9360,662838,98118.0
9361,640907,662838.0
9362,76364,640907.0
9363,772251,76364.0
9364,204285,772251.0
9365,845367,204285.0
9366,274066,845367.0
9367,239382,274066.0
9368,784028,239382.0
9369,276971,784028.0
9370,178578,276971.0
9371,110812,178578.0
9372,282452,110812.0
9373,241030,282452.0
9374,724166,241030.0
9375,117436,724166.0
9376,156930,117436.0
9377,116349,156930.0
9378,494118,116349.0
9379,169555,494118.0
9380,190257,169555.0
9381,93669,190257.0
9382,525092,93669.0
9383,40662,525092.0
9384,264158,40662.0
9385,374356,264158.0
9386,448117,374356.0
9387,123837,448117.0
9388,313200,123837.0
9389,51431,313200.0
9390,968113,51431.0
9391,10900,968113.0
9392,252562,10900.0
9393,69110,252562.0
9394,716656,69110.0
9395,570786,716656.0
9396,269959,570786.0
9397,80023,269959.0
9398,148326,80023.0
9399,462253,148326.0
9400,131598,462253.0
9401,483992,131598.0
9402,727723,483992.0
9403,391506,727723.0
9404,1107430,391506.0
9405,58275,1107430.0
9406,891935,58275.0
9407,160861,891935.0
9408,68133,160861.0
9409,265970,68133.0
9410,19474,265970.0
9411,1079442,19474.0
9412,381541,1079442.0
9413,353925,381541.0
9414,445004,353925.0
9415,212442,445004.0
9416,380980,212442.0
9417,313200,380980.0
9418,409470,313200.0
9419,546230,409470.0
9420,455561,546230.0
9421,827741,455561.0
9422,908086,827741.0
9423,629012,908086.0
9424,341657,629012.0
9425,421557,341657.0
9426,299112,421557.0
9427,411455,299112.0
9428,401386,411455.0
9429,474306,401386.0
9430,604150,474306.0
9431,693475,604150.0
9432,99322,693475.0
9433,570813,99322.0
9434,1151261,570813.0
9435,255945,1151261.0
9436,637166,255945.0
9437,601435,637166.0
9438,931972,601435.0
9439,264388,931972.0
9440,381864,264388.0
9441,619404,381864.0
9442,794262,619404.0
9443,708799,794262.0
9444,525224,708799.0
9445,228845,525224.0
9446,406768,228845.0
9447,645655,406768.0
9448,834555,645655.0
9449,455969,834555.0
9450,360677,455969.0
9451,770035,360677.0
9452,623625,770035.0
9453,1090185,623625.0
9454,634820,1090185.0
9455,140745,634820.0
9456,224084,140745.0
9457,712213,224084.0
9458,948121,712213.0
9459,582324,948121.0
9460,152694,582324.0
9461,191648,152694.0
9462,689678,191648.0
9463,456697,689678.0
9464,94208,456697.0
9465,611421,94208.0
9466,630396,611421.0
9467,677243,630396.0
9468,355414,677243.0
9469,371480,355414.0
9470,539265,371480.0
9471,34918,539265.0
9472,162900,34918.0
9473,573234,162900.0
9474,47104,573234.0
9475,473144,47104.0
9476,375829,473144.0
9477,247527,375829.0
9478,213531,247527.0
9479,282833,213531.0
9480,639341,282833.0
9481,348071,639341.0
9482,308402,348071.0
9483,877963,308402.0
9484,899263,877963.0
9485,522325,899263.0
9486,579464,522325.0
9487,322806,579464.0
9488,772983,322806.0
9489,403585,772983.0
9490,76364,403585.0
9491,582009,76364.0
9492,505898,582009.0
9493,201945,505898.0
9494,326800,201945.0
9495,575944,326800.0
9496,886240,575944.0
9497,1386081,886240.0
9498,308381,1386081.0
9499,871881,308381.0
9500,421519,871881.0
9501,679202,421519.0
9502,167553,679202.0
9503,293947,167553.0
9504,191440,293947.0
9505,974369,191440.0
9506,188236,974369.0
9507,1006726,188236.0
9508,1244239,1006726.0
9509,23930,1244239.0
9510,853771,23930.0
9511,877145,853771.0
9512,267221,877145.0
9513,95562,267221.0
9514,604056,95562.0
9515,106756,604056.0
9516,313923,106756.0
9517,490315,313923.0
9518,152107,490315.0
9519,632058,152107.0
9520,319294,632058.0
9521,27644,319294.0
9522,68406,27644.0
9523,89887,68406.0
9524,1096448,89887.0
9525,563467,1096448.0
9526,419253,563467.0
9527,992092,419253.0
9528,388380,992092.0
9529,323606,388380.0
9530,271458,323606.0
9531,97742,271458.0
9532,525850,97742.0
9533,579974,525850.0
9535,698483,579974.0
9536,182934,698483.0
9537,915790,182934.0
9538,147699,915790.0
9539,350476,147699.0
9540,199867,350476.0
9541,153649,199867.0
9542,278192,153649.0
9543,237650,278192.0
9544,107694,237650.0
9545,299581,107694.0
9546,138326,299581.0
9547,1178020,138326.0
9548,106756,1178020.0
9549,172955,106756.0
9550,503824,172955.0
9551,363302,503824.0
9552,527715,363302.0
9553,446638,527715.0
9554,531209,446638.0
9555,398892,531209.0
9556,100260,398892.0
9557,650581,100260.0
9558,276544,650581.0
9559,530266,276544.0
9560,90363,530266.0
9561,50604,90363.0
9562,506465,50604.0
9563,268705,506465.0
9564,477657,268705.0
9565,134554,477657.0
9566,106053,134554.0
9567,49819,106053.0
9568,304391,49819.0
9569,618575,304391.0
9570,552067,618575.0
9571,324023,552067.0
9572,271555,324023.0
9573,382620,271555.0
9574,620176,382620.0
9575,749809,620176.0
9576,453675,749809.0
9577,611503,453675.0
9578,161541,611503.0
9579,622641,161541.0
9580,753375,622641.0
9581,493688,753375.0
9582,628856,493688.0
9583,248026,628856.0
9584,376472,248026.0
9585,450978,376472.0
9586,394635,450978.0
9587,514644,394635.0
9588,485399,514644.0
9589,174773,485399.0
9590,317958,174773.0
9591,717095,317958.0
9592,368494,717095.0
9593,983786,368494.0
9594,267737,983786.0
9595,224273,267737.0
9596,563539,224273.0
9597,68867,563539.0
9598,174894,68867.0
9599,101733,174894.0
9600,538212,101733.0
9601,285578,538212.0
9602,20643,285578.0
9603,309971,20643.0
9604,356267,309971.0
9605,373589,356267.0
9606,926736,373589.0
9607,438563,926736.0
9608,520601,438563.0
9609,1015590,520601.0
9610,387764,1015590.0
9611,241030,387764.0
9612,803786,241030.0
9613,797058,803786.0
9614,386641,797058.0
9615,232906,386641.0
9616,250046,232906.0
9617,814533,250046.0
9618,614089,814533.0
9619,752223,614089.0
9620,173102,752223.0
9621,386781,173102.0
9622,233627,386781.0
9623,382914,233627.0
9624,591632,382914.0
9625,712790,591632.0
9626,239342,712790.0
9627,384737,239342.0
9628,67256,384737.0
9629,671682,67256.0
9630,673667,671682.0
9631,807665,673667.0
9632,68133,807665.0
9633,433479,68133.0
9634,277365,433479.0
9635,312300,277365.0
9636,668623,312300.0
9638,69548,668623.0
9639,388003,69548.0
9640,838006,388003.0
9641,67770,838006.0
9642,67076,67770.0
9643,295163,67076.0
9644,627765,295163.0
9645,301955,627765.0
9646,208644,301955.0
9647,466920,208644.0
9648,373963,466920.0
9649,65317,373963.0
9650,515603,65317.0
9651,410188,515603.0
9652,539735,410188.0
9653,500542,539735.0
9654,661203,500542.0
9655,528454,661203.0
9656,923553,528454.0
9657,884355,923553.0
9658,458279,884355.0
9659,419739,458279.0
9660,250473,419739.0
9661,334734,250473.0
9662,50574,334734.0
9663,120349,50574.0
9664,40265,120349.0
9665,477613,40265.0
9666,544405,477613.0
9667,543488,544405.0
9668,112856,543488.0
9669,176403,112856.0
9670,466299,176403.0
9671,282140,466299.0
9672,95272,282140.0
9673,489649,95272.0
9674,354680,489649.0
9675,304075,354680.0
9676,132598,304075.0
9677,501232,132598.0
9678,638462,501232.0
9679,40265,638462.0
9680,504370,40265.0
9681,739689,504370.0
9682,134571,739689.0
9683,242597,134571.0
9684,587068,242597.0
9685,841176,587068.0
9686,131928,841176.0
9687,533193,131928.0
9688,1094158,533193.0
9689,555987,1094158.0
9690,413264,555987.0
9691,633256,413264.0
9692,7358,633256.0
9693,558895,7358.0
9694,184453,558895.0
9695,581608,184453.0
9696,53378,581608.0
9697,65964,53378.0
9698,941405,65964.0
9699,115890,941405.0
9700,263222,115890.0
9701,200536,263222.0
9702,697357,200536.0
9703,718143,697357.0
9704,611327,718143.0
9705,607073,611327.0
9706,277950,607073.0
9707,266042,277950.0
9708,361356,266042.0
9709,948719,361356.0
9710,480698,948719.0
9711,46500,480698.0
9712,158487,46500.0
9713,1186416,158487.0
9714,365760,1186416.0
9715,1001016,365760.0
9716,42082,1001016.0
9717,563272,42082.0
9718,875596,563272.0
9719,910002,875596.0
9720,673650,910002.0
9721,825534,673650.0
9722,308346,825534.0
9723,521762,308346.0
9724,367872,521762.0
9725,298737,367872.0
9726,284326,298737.0
9727,545783,284326.0
9728,357067,545783.0
9729,611732,357067.0
9730,679429,611732.0
9731,204399,679429.0
9732,681538,204399.0
9733,279913,681538.0
9734,257654,279913.0
9735,330237,257654.0
9736,526352,330237.0
9737,160053,526352.0
9738,17200,160053.0
9739,1058024,17200.0
9740,511137,1058024.0
9741,466739,511137.0
9742,369705,466739.0
9743,510346,369705.0
9744,656905,510346.0
9745,516906,656905.0
9746,771265,516906.0
9747,411476,771265.0
9748,446212,411476.0
9749,472904,446212.0
9750,731537,472904.0
9751,970492,731537.0
9752,676780,970492.0
9753,338295,676780.0
9754,328180,338295.0
9755,271461,328180.0
9756,38916,271461.0
9757,1129680,38916.0
9758,584855,1129680.0
9759,254464,584855.0
9760,425635,254464.0
9761,747996,425635.0
9762,943102,747996.0
9763,30961,943102.0
9764,794504,30961.0
9765,135966,794504.0
9766,511371,135966.0
9767,787772,511371.0
9768,263638,787772.0
9769,537477,263638.0
9770,503528,537477.0
9771,354213,503528.0
9772,575756,354213.0
9773,76120,575756.0
9774,750819,76120.0
9775,301247,750819.0
9776,285660,301247.0
9777,441065,285660.0
9778,83484,441065.0
9779,68539,83484.0
9780,467892,68539.0
9781,562024,467892.0
9782,173011,562024.0
9783,821199,173011.0
9784,584110,821199.0
9785,296915,584110.0
9786,313660,296915.0
9787,511150,313660.0
9788,342913,511150.0
9789,187660,342913.0
9790,677201,187660.0
9791,1105117,677201.0
9794,437037,1105117.0
9795,318876,437037.0
9796,485119,318876.0
9797,559327,485119.0
9798,637309,559327.0
9799,38156,637309.0
9800,339690,38156.0
9801,139526,339690.0
9802,877348,139526.0
9803,784096,877348.0
9804,782760,784096.0
9805,353735,782760.0
9806,587866,353735.0
9807,902043,587866.0
9808,883697,902043.0
9809,718730,883697.0
9810,314121,718730.0
9811,330350,314121.0
9812,967959,330350.0
9813,127198,967959.0
9814,338689,127198.0
9815,583980,338689.0
9816,143334,583980.0
9817,421058,143334.0
9818,82558,421058.0
9819,625065,82558.0
9821,71359,625065.0
9822,378674,71359.0
9823,656221,378674.0
9824,835646,656221.0
9825,303836,835646.0
9826,341072,303836.0
9827,55406,341072.0
9828,388463,55406.0
9829,295940,388463.0
9830,162943,295940.0
9831,310855,162943.0
9832,344364,310855.0
9833,263718,344364.0
9834,814438,263718.0
9835,650890,814438.0
9836,131388,650890.0
9837,483419,131388.0
9838,417720,483419.0
9839,355812,417720.0
9840,697619,355812.0
9841,317601,697619.0
9842,26134,317601.0
9843,524913,26134.0
9844,469070,524913.0
9845,683215,469070.0
9846,217244,683215.0
9847,328058,217244.0
9848,527629,328058.0
9849,584730,527629.0
9850,73080,584730.0
9851,112546,73080.0
9852,668913,112546.0
9853,767517,668913.0
9854,30121,767517.0
9855,183724,30121.0
9856,33628,183724.0
9857,140163,33628.0
9858,27108,140163.0
9859,160454,27108.0
9860,425117,160454.0
9861,963561,425117.0
9862,536391,963561.0
9863,555972,536391.0
9864,586112,555972.0
9865,835240,586112.0
9866,223830,835240.0
9867,562989,223830.0
9868,497495,562989.0
9869,281477,497495.0
9870,786858,281477.0
9871,75195,786858.0
9872,421600,75195.0
9873,887395,421600.0
9874,116596,887395.0
9875,710926,116596.0
9876,122712,710926.0
9877,204912,122712.0
9878,208875,204912.0
9879,107647,208875.0
9880,694859,107647.0
9881,506845,694859.0
9882,650618,506845.0
9883,71517,650618.0
9884,159894,71517.0
9885,323756,159894.0
9886,381921,323756.0
9887,530701,381921.0
9888,439428,530701.0
9889,1154461,439428.0
9890,344978,1154461.0
9891,9937,344978.0
9892,180838,9937.0
9893,842869,180838.0
9894,969716,842869.0
9895,98118,969716.0
9896,207505,98118.0
9897,500618,207505.0
9898,651244,500618.0
9899,57090,651244.0
9900,199209,57090.0
9901,160668,199209.0
9902,518329,160668.0
9903,421331,518329.0
9904,546927,421331.0
9905,612444,546927.0
9906,812805,612444.0
9907,157766,812805.0
9908,490220,157766.0
9909,1071728,490220.0
9910,51211,1071728.0
9911,631702,51211.0
9912,50574,631702.0
9913,600285,50574.0
9914,372055,600285.0
9915,591375,372055.0
9916,16898,591375.0
9917,158487,16898.0
9918,201375,158487.0
9919,272606,201375.0
9920,503551,272606.0
9921,91232,503551.0
9922,532634,91232.0
9923,220165,532634.0
9924,120809,220165.0
9925,513929,120809.0
9926,777431,513929.0
9927,18350,777431.0
9928,125936,18350.0
9929,168176,125936.0
9930,831463,168176.0
9931,825507,831463.0
9932,942014,825507.0
9933,302903,942014.0
9934,919692,302903.0
9935,199388,919692.0
9936,508846,199388.0
9937,921982,508846.0
9938,697861,921982.0
9939,542409,697861.0
9940,1236527,542409.0
9941,310049,1236527.0
9942,384310,310049.0
9943,489217,384310.0
9944,16985,489217.0
9945,79585,16985.0
9946,862998,79585.0
9947,167133,862998.0
9948,152914,167133.0
9949,670135,152914.0
9950,695308,670135.0
9951,704601,695308.0
9952,1049083,704601.0
9953,634266,1049083.0
9954,369820,634266.0
9955,221632,369820.0
9956,81723,221632.0
9957,382298,81723.0
9958,239127,382298.0
9959,185947,239127.0
9960,407342,185947.0
9961,611804,407342.0
9962,719891,611804.0
9963,45616,719891.0
9964,401803,45616.0
9965,65552,401803.0
9966,412015,65552.0
9967,691999,412015.0
9968,32212,691999.0
9969,417930,32212.0
9970,28563,417930.0
9971,80221,28563.0
9972,198616,80221.0
9973,345958,198616.0
9974,1165726,345958.0
9975,492112,1165726.0
9976,209468,492112.0
9977,670613,209468.0
9978,994329,670613.0
9979,357200,994329.0
9980,585615,357200.0
9981,40304,585615.0
9982,183150,40304.0
9983,41844,183150.0
9984,780571,41844.0
9985,540480,780571.0
9986,15478,540480.0
9987,291270,15478.0
9988,624562,291270.0
9989,326547,624562.0
9990,612682,326547.0
9991,670202,612682.0
9992,970941,670202.0
9993,881885,970941.0
9994,193150,881885.0
9995,286398,193150.0
9996,522896,286398.0
9997,615176,522896.0
9998,303219,615176.0
9999,534390,303219.0
10000,269349,534390.0
