order_id,order_total,next_order
8818,524027,455202.0
8819,455202,426164.0
8820,426164,627159.0
8821,627159,1316800.0
8822,1316800,921655.0
8823,921655,250920.0
8824,250920,125384.0
8825,125384,423447.0
8826,423447,191370.0
8827,191370,27703.0
8828,27703,59928.0
8829,59928,107020.0
8830,107020,790004.0
8831,790004,602187.0
8832,602187,25300.0
8833,25300,290798.0
8834,290798,400341.0
8835,400341,835108.0
8836,835108,151322.0
8837,151322,221334.0
8838,221334,445122.0
8839,445122,276985.0
8840,276985,401973.0
8841,401973,616791.0
8842,616791,187338.0
8843,187338,445287.0
8844,445287,217309.0
8845,217309,1079679.0
8846,1079679,950890.0
8847,950890,342377.0
8848,342377,856631.0
8849,856631,33538.0
8850,33538,465552.0
8851,465552,69515.0
8852,69515,531897.0
8853,531897,460934.0
8854,460934,517583.0
8855,517583,281548.0
8856,281548,957585.0
8857,957585,578396.0
8858,578396,830128.0
8859,830128,793124.0
8860,793124,55878.0
8861,55878,558359.0
8863,558359,419828.0
8864,419828,402233.0
8865,402233,1154960.0
8866,1154960,1244291.0
8867,1244291,221515.0
8868,221515,237150.0
8869,237150,244990.0
8870,244990,295083.0
8871,295083,54216.0
8872,54216,1174619.0
8873,1174619,302379.0
8874,302379,337223.0
8875,337223,624063.0
8876,624063,1366520.0
8877,1366520,99845.0
8878,99845,672032.0
8879,672032,532911.0
8880,532911,549783.0
8881,549783,453930.0
8882,453930,400545.0
8883,400545,670289.0
8884,670289,431466.0
8885,431466,791444.0
8887,791444,76312.0
8888,76312,323926.0
8889,323926,692553.0
8890,692553,209216.0
8891,209216,49810.0
8892,49810,317701.0
8893,317701,371626.0
8894,371626,953074.0
8895,953074,221059.0
8896,221059,368130.0
8897,368130,20004.0
8898,20004,565118.0
8899,565118,939985.0
8900,939985,9175.0
8901,9175,401342.0
8902,401342,839084.0
8903,839084,235314.0
8904,235314,563410.0
8905,563410,262962.0
8906,262962,276788.0
8907,276788,250030.0
8908,250030,251399.0
8909,251399,730296.0
8910,730296,617972.0
8911,617972,479840.0
8912,479840,629967.0
8913,629967,757608.0
8914,757608,12650.0
8915,12650,222871.0
8916,222871,306281.0
8917,306281,253535.0
8918,253535,447760.0
8919,447760,57025.0
8920,57025,437631.0
8921,437631,386456.0
8922,386456,568918.0
8923,568918,661225.0
8924,661225,326578.0
8925,326578,330999.0
8926,330999,93669.0
8927,93669,123634.0
8928,123634,85746.0
8929,85746,1113206.0
8930,1113206,628818.0
8931,628818,1164729.0
8932,1164729,221823.0
8933,221823,7358.0
8934,7358,769986.0
8935,769986,742643.0
8936,742643,871795.0
8937,871795,203829.0
8938,203829,530033.0
8939,530033,295006.0
8940,295006,306128.0
8941,306128,319818.0
8942,319818,447613.0
8943,447613,489032.0
8944,489032,498056.0
8945,498056,306300.0
8946,306300,746052.0
8947,746052,596844.0
8948,596844,1253222.0
8949,1253222,598972.0
8950,598972,467689.0
8951,467689,351241.0
8952,351241,518275.0
8953,518275,517253.0
8954,517253,83331.0
8955,83331,401790.0
8956,401790,150141.0
8957,150141,416659.0
8958,416659,203108.0
8959,203108,149092.0
8960,149092,425155.0
8961,425155,167711.0
8962,167711,437556.0
8963,437556,516203.0
8964,516203,302258.0
8965,302258,52304.0
8966,52304,48312.0
8967,48312,814398.0
8968,814398,129210.0
8969,129210,703644.0
8970,703644,102400.0
8971,102400,427392.0
8972,427392,771732.0
8973,771732,272077.0
8974,272077,146994.0
8975,146994,582618.0
8976,582618,1076507.0
8977,1076507,215268.0
8978,215268,282846.0
8979,282846,650292.0
8980,650292,201043.0
8981,201043,1024383.0
8982,1024383,229542.0
8983,229542,294189.0
8984,294189,856263.0
8986,856263,78402.0
8987,78402,266202.0
8988,266202,465428.0
8989,465428,139096.0
8991,139096,823704.0
8992,823704,646020.0
8993,646020,385098.0
8994,385098,810534.0
8995,810534,78300.0
8996,78300,430332.0
8997,430332,1102052.0
8998,1102052,487084.0
8999,487084,642289.0
9000,642289,788556.0
9001,788556,435425.0
9002,435425,456321.0
9003,456321,372096.0
9004,372096,642655.0
9005,642655,201224.0
9006,201224,250235.0
9007,250235,1019982.0
9008,1019982,192493.0
9009,192493,366349.0
9010,366349,772770.0
9011,772770,519596.0
9012,519596,1078195.0
9013,1078195,130452.0
9014,130452,460375.0
9015,460375,163930.0
9016,163930,212389.0
9017,212389,512904.0
9018,512904,586172.0
9019,586172,960262.0
9020,960262,604881.0
9021,604881,360402.0
9022,360402,590377.0
9023,590377,385366.0
9024,385366,860532.0
9025,860532,825313.0
9026,825313,469713.0
9027,469713,394470.0
9028,394470,163382.0
9029,163382,718733.0
9030,718733,75195.0
9031,75195,164992.0
9032,164992,445798.0
9033,445798,785096.0
9034,785096,39848.0
9035,39848,198028.0
9036,198028,1340702.0
9037,1340702,93442.0
9038,93442,173474.0
9039,173474,416747.0
9040,416747,584252.0
9041,584252,537824.0
9042,537824,396215.0
9043,396215,105935.0
9044,105935,264993.0
9045,264993,534340.0
9046,534340,171271.0
9047,171271,754415.0
9048,754415,1055004.0
9049,1055004,130242.0
9050,130242,370316.0
9051,370316,439575.0
9052,439575,644799.0
9053,644799,938326.0
9054,938326,351572.0
9055,351572,329089.0
9056,329089,405565.0
9057,405565,154630.0
9058,154630,252015.0
9059,252015,332604.0
9060,332604,604306.0
9061,604306,1040810.0
9062,1040810,512710.0
9063,512710,156912.0
9064,156912,500536.0
9065,500536,78300.0
9066,78300,232014.0
9067,232014,204399.0
9068,204399,416810.0
9069,416810,381864.0
9070,381864,268201.0
9071,268201,148540.0
9072,148540,52367.0
9073,52367,627458.0
9074,627458,600150.0
9075,600150,225539.0
9076,225539,531466.0
9077,531466,540210.0
9078,540210,1094646.0
9079,1094646,183150.0
9080,183150,34918.0
9081,34918,530679.0
9082,530679,1290819.0
9083,1290819,543392.0
9084,543392,514309.0
9085,514309,254437.0
9086,254437,1170179.0
9087,1170179,394229.0
9088,394229,258593.0
9089,258593,351804.0
9090,351804,335865.0
9091,335865,329820.0
9092,329820,335162.0
9093,335162,495680.0
9094,495680,125325.0
9095,125325,263718.0
9096,263718,229231.0
9097,229231,449025.0
9098,449025,657639.0
9099,657639,1210322.0
9100,1210322,220301.0
9101,220301,629127.0
9102,629127,103709.0
9103,103709,885961.0
9104,885961,653550.0
9105,653550,934151.0
9106,934151,554801.0
9107,554801,619809.0
9108,619809,672629.0
9109,672629,340665.0
9110,340665,861825.0
9111,861825,137341.0
9112,137341,560745.0
9113,560745,697358.0
9114,697358,666746.0
9115,666746,925177.0
9116,925177,597978.0
9117,597978,479896.0
9118,479896,789979.0
9119,789979,883392.0
9120,883392,771324.0
9121,771324,826143.0
9122,826143,467412.0
9123,467412,619016.0
9124,619016,526123.0
9125,526123,836998.0
9126,836998,529094.0
9127,529094,496234.0
9128,496234,268824.0
9129,268824,627136.0
9130,627136,217215.0
9131,217215,671753.0
9132,671753,642393.0
9133,642393,584343.0
9134,584343,65964.0
9135,65964,501683.0
9136,501683,233009.0
9137,233009,83106.0
9138,83106,328199.0
9139,328199,786024.0
9140,786024,49810.0
9141,49810,692958.0
9142,692958,280017.0
9143,280017,298610.0
9144,298610,514347.0
9145,514347,148256.0
9146,148256,653741.0
9147,653741,261642.0
9148,261642,30192.0
9149,30192,445973.0
9150,445973,77238.0
9151,77238,430275.0
9152,430275,642032.0
9153,642032,29886.0
9154,29886,176426.0
9155,176426,560822.0
9156,560822,876335.0
9157,876335,1040086.0
9158,1040086,326466.0
9159,326466,50955.0
9160,50955,478140.0
9161,478140,1028668.0
9162,1028668,442131.0
9163,442131,938215.0
9164,938215,576798.0
9165,576798,24159.0
9166,24159,706658.0
9167,706658,729494.0
9168,729494,477664.0
9169,477664,756239.0
9170,756239,134948.0
9171,134948,440736.0
9172,440736,14470.0
9173,14470,1223823.0
9174,1223823,76514.0
9175,76514,554598.0
9176,554598,253420.0
9177,253420,197765.0
9178,197765,3186.0
9179,3186,301776.0
9180,301776,802031.0
9181,802031,317931.0
9182,317931,409778.0
9183,409778,365730.0
9184,365730,538297.0
9185,538297,281815.0
9186,281815,118322.0
9187,118322,929085.0
9188,929085,581885.0
9189,581885,366492.0
9190,366492,276429.0
9191,276429,842675.0
9192,842675,656256.0
9193,656256,1108653.0
9194,1108653,717781.0
9195,717781,587100.0
9196,587100,231900.0
9197,231900,840559.0
9198,840559,80334.0
9199,80334,764168.0
9200,764168,336352.0
9201,336352,364150.0
9202,364150,355293.0
9203,355293,222058.0
9204,222058,14716.0
9205,14716,38948.0
9206,38948,226466.0
9208,226466,217191.0
9209,217191,157925.0
9210,157925,329330.0
9211,329330,247959.0
9212,247959,793571.0
9213,793571,953824.0
9214,953824,386500.0
9215,386500,126536.0
9216,126536,788661.0
9217,788661,681059.0
9218,681059,214690.0
9219,214690,1251081.0
9220,1251081,698609.0
9221,698609,583416.0
9222,583416,514934.0
9223,514934,412182.0
9224,412182,622609.0
9225,622609,435894.0
9226,435894,395421.0
9227,395421,264416.0
9228,264416,411455.0
9229,411455,377757.0
9230,377757,311384.0
9231,311384,14470.0
9232,14470,362995.0
9233,362995,90363.0
9234,90363,105658.0
9235,105658,499276.0
9236,499276,236246.0
9237,236246,85556.0
9238,85556,127118.0
9239,127118,507755.0
9240,507755,483978.0
9241,483978,270403.0
9242,270403,156912.0
9243,156912,8600.0
9244,8600,1317750.0
9245,1317750,590115.0
9246,590115,608118.0
9247,608118,262093.0
9248,262093,936937.0
9249,936937,783742.0
9251,783742,30956.0
9252,30956,101148.0
9253,101148,55406.0
9254,55406,682170.0
9255,682170,700511.0
9256,700511,691255.0
9257,691255,833226.0
9258,833226,87461.0
9259,87461,793344.0
9260,793344,104355.0
9261,104355,572851.0
9262,572851,355427.0
9263,355427,334834.0
9264,334834,460720.0
9265,460720,422236.0
9266,422236,435665.0
9267,435665,612112.0
9268,612112,575962.0
9269,575962,414935.0
9270,414935,41466.0
9271,41466,446562.0
9272,446562,628762.0
9273,628762,829960.0
9274,829960,993151.0
9275,993151,123324.0
9276,123324,75935.0
9277,75935,467514.0
9278,467514,286398.0
9279,286398,413298.0
9280,413298,178374.0
9281,178374,537782.0
9282,537782,225416.0
9283,225416,492230.0
9284,492230,765228.0
9285,765228,293334.0
9286,293334,429027.0
9287,429027,588267.0
9288,588267,538730.0
9289,538730,316738.0
9290,316738,861300.0
9291,861300,56021.0
9292,56021,377284.0
9293,377284,135762.0
9294,135762,375858.0
9295,375858,314516.0
9296,314516,133445.0
9297,133445,211316.0
9298,211316,201744.0
9299,201744,695457.0
9300,695457,402694.0
9301,402694,394492.0
9302,394492,631343.0
9303,631343,487408.0
9304,487408,527943.0
9305,527943,36630.0
9306,36630,177185.0
9307,177185,545773.0
9308,545773,1096923.0
9309,1096923,465153.0
9310,465153,810327.0
9311,810327,206535.0
9312,206535,453361.0
9313,453361,121560.0
9314,121560,28382.0
9315,28382,140565.0
9316,140565,459340.0
9317,459340,434854.0
9318,434854,649587.0
9319,649587,8053.0
9320,8053,578221.0
9321,578221,583257.0
9322,583257,185700.0
9323,185700,146523.0
9324,146523,78237.0
9325,78237,102422.0
9326,102422,124011.0
9327,124011,969656.0
9328,969656,322014.0
9329,322014,136812.0
9330,136812,364719.0
9331,364719,479083.0
9332,479083,460712.0
9333,460712,205724.0
9334,205724,148406.0
9335,148406,147882.0
9336,147882,216587.0
9337,216587,459104.0
9338,459104,214770.0
9339,214770,867266.0
9340,867266,638716.0
9341,638716,879436.0
9342,879436,159683.0
9343,159683,115594.0
9344,115594,21025.0
9345,21025,522473.0
9346,522473,1002539.0
9347,1002539,567919.0
9348,567919,759440.0
9349,759440,60012.0
9350,60012,1312483.0
9351,1312483,303434.0
9352,303434,700119.0
9353,700119,575705.0
9354,575705,808302.0
9355,808302,662366.0
9356,662366,225755.0
9357,225755,632542.0
9358,632542,98118.0
9359,98118,662838.0
9360,662838,640907.0
9361,640907,76364.0
9362,76364,772251.0
9363,772251,204285.0
9364,204285,845367.0
9365,845367,274066.0
9366,274066,239382.0
9367,239382,784028.0
9368,784028,276971.0
9369,276971,178578.0
9370,178578,110812.0
9371,110812,282452.0
9372,282452,241030.0
9373,241030,724166.0
9374,724166,117436.0
9375,117436,156930.0
9376,156930,116349.0
9377,116349,494118.0
9378,494118,169555.0
9379,169555,190257.0
9380,190257,93669.0
9381,93669,525092.0
9382,525092,40662.0
9383,40662,264158.0
9384,264158,374356.0
9385,374356,448117.0
9386,448117,123837.0
9387,123837,313200.0
9388,313200,51431.0
9389,51431,968113.0
9390,968113,10900.0
9391,10900,252562.0
9392,252562,69110.0
9393,69110,716656.0
9394,716656,570786.0
9395,570786,269959.0
9396,269959,80023.0
9397,80023,148326.0
9398,148326,462253.0
9399,462253,131598.0
9400,131598,483992.0
9401,483992,727723.0
9402,727723,391506.0
9403,391506,1107430.0
9404,1107430,58275.0
9405,58275,891935.0
9406,891935,160861.0
9407,160861,68133.0
9408,68133,265970.0
9409,265970,19474.0
9410,19474,1079442.0
9411,1079442,381541.0
9412,381541,353925.0
9413,353925,445004.0
9414,445004,212442.0
9415,212442,380980.0
9416,380980,313200.0
9417,313200,409470.0
9418,409470,546230.0
9419,546230,455561.0
9420,455561,827741.0
9421,827741,908086.0
9422,908086,629012.0
9423,629012,341657.0
9424,341657,421557.0
9425,421557,299112.0
9426,299112,411455.0
9427,411455,401386.0
9428,401386,474306.0
9429,474306,604150.0
9430,604150,693475.0
9431,693475,99322.0
9432,99322,570813.0
9433,570813,1151261.0
9434,1151261,255945.0
9435,255945,637166.0
9436,637166,601435.0
9437,601435,931972.0
9438,931972,264388.0
9439,264388,381864.0
9440,381864,619404.0
9441,619404,794262.0
9442,794262,708799.0
9443,708799,525224.0
9444,525224,228845.0
9445,228845,406768.0
9446,406768,645655.0
9447,645655,834555.0
9448,834555,455969.0
9449,455969,360677.0
9450,360677,770035.0
9451,770035,623625.0
9452,623625,1090185.0
9453,1090185,634820.0
9454,634820,140745.0
9455,140745,224084.0
9456,224084,712213.0
9457,712213,948121.0
9458,948121,582324.0
9459,582324,152694.0
9460,152694,191648.0
9461,191648,689678.0
9462,689678,456697.0
9463,456697,94208.0
9464,94208,611421.0
9465,611421,630396.0
9466,630396,677243.0
9467,677243,355414.0
9468,355414,371480.0
9469,371480,539265.0
9470,539265,34918.0
9471,34918,162900.0
9472,162900,573234.0
9473,573234,47104.0
9474,47104,473144.0
9475,473144,375829.0
9476,375829,247527.0
9477,247527,213531.0
9478,213531,282833.0
9479,282833,639341.0
9480,639341,348071.0
9481,348071,308402.0
9482,308402,877963.0
9483,877963,899263.0
9484,899263,522325.0
9485,522325,579464.0
9486,579464,322806.0
9487,322806,772983.0
9488,772983,403585.0
9489,403585,76364.0
9490,76364,582009.0
9491,582009,505898.0
9492,505898,201945.0
9493,201945,326800.0
9494,326800,575944.0
9495,575944,886240.0
9496,886240,1386081.0
9497,1386081,308381.0
9498,308381,871881.0
9499,871881,421519.0
9500,421519,679202.0
9501,679202,167553.0
9502,167553,293947.0
9503,293947,191440.0
9504,191440,974369.0
9505,974369,188236.0
9506,188236,1006726.0
9507,1006726,1244239.0
9508,1244239,23930.0
9509,23930,853771.0
9510,853771,877145.0
9511,877145,267221.0
9512,267221,95562.0
9513,95562,604056.0
9514,604056,106756.0
9515,106756,313923.0
9516,313923,490315.0
9517,490315,152107.0
9518,152107,632058.0
9519,632058,319294.0
9520,319294,27644.0
9521,27644,68406.0
9522,68406,89887.0
9523,89887,1096448.0
9524,1096448,563467.0
9525,563467,419253.0
9526,419253,992092.0
9527,992092,388380.0
9528,388380,323606.0
9529,323606,271458.0
9530,271458,97742.0
9531,97742,525850.0
9532,525850,579974.0
9533,579974,698483.0
9535,698483,182934.0
9536,182934,915790.0
9537,915790,147699.0
9538,147699,350476.0
9539,350476,199867.0
9540,199867,153649.0
9541,153649,278192.0
9542,278192,237650.0
9543,237650,107694.0
9544,107694,299581.0
9545,299581,138326.0
9546,138326,1178020.0
9547,1178020,106756.0
9548,106756,172955.0
9549,172955,503824.0
9550,503824,363302.0
9551,363302,527715.0
9552,527715,446638.0
9553,446638,531209.0
9554,531209,398892.0
9555,398892,100260.0
9556,100260,650581.0
9557,650581,276544.0
9558,276544,530266.0
9559,530266,90363.0
9560,90363,50604.0
9561,50604,506465.0
9562,506465,268705.0
9563,268705,477657.0
9564,477657,134554.0
9565,134554,106053.0
9566,106053,49819.0
9567,49819,304391.0
9568,304391,618575.0
9569,618575,552067.0
9570,552067,324023.0
9571,324023,271555.0
9572,271555,382620.0
9573,382620,620176.0
9574,620176,749809.0
9575,749809,453675.0
9576,453675,611503.0
9577,611503,161541.0
9578,161541,622641.0
9579,622641,753375.0
9580,753375,493688.0
9581,493688,628856.0
9582,628856,248026.0
9583,248026,376472.0
9584,376472,450978.0
9585,450978,394635.0
9586,394635,514644.0
9587,514644,485399.0
9588,485399,174773.0
9589,174773,317958.0
9590,317958,717095.0
9591,717095,368494.0
9592,368494,983786.0
9593,983786,267737.0
9594,267737,224273.0
9595,224273,563539.0
9596,563539,68867.0
9597,68867,174894.0
9598,174894,101733.0
9599,101733,538212.0
9600,538212,285578.0
9601,285578,20643.0
9602,20643,309971.0
9603,309971,356267.0
9604,356267,373589.0
9605,373589,926736.0
9606,926736,438563.0
9607,438563,520601.0
9608,520601,1015590.0
9609,1015590,387764.0
9610,387764,241030.0
9611,241030,803786.0
9612,803786,797058.0
9613,797058,386641.0
9614,386641,232906.0
9615,232906,250046.0
9616,250046,814533.0
9617,814533,614089.0
9618,614089,752223.0
9619,752223,173102.0
9620,173102,386781.0
9621,386781,233627.0
9622,233627,382914.0
9623,382914,591632.0
9624,591632,712790.0
9625,712790,239342.0
9626,239342,384737.0
9627,384737,67256.0
9628,67256,671682.0
9629,671682,673667.0
9630,673667,807665.0
9631,807665,68133.0
9632,68133,433479.0
9633,433479,277365.0
9634,277365,312300.0
9635,312300,668623.0
9636,668623,69548.0
9638,69548,388003.0
9639,388003,838006.0
9640,838006,67770.0
9641,67770,67076.0
9642,67076,295163.0
9643,295163,627765.0
9644,627765,301955.0
9645,301955,208644.0
9646,208644,466920.0
9647,466920,373963.0
9648,373963,65317.0
9649,65317,515603.0
9650,515603,410188.0
9651,410188,539735.0
9652,539735,500542.0
9653,500542,661203.0
9654,661203,528454.0
9655,528454,923553.0
9656,923553,884355.0
9657,884355,458279.0
9658,458279,419739.0
9659,419739,250473.0
9660,250473,334734.0
9661,334734,50574.0
9662,50574,120349.0
9663,120349,40265.0
9664,40265,477613.0
9665,477613,544405.0
9666,544405,543488.0
9667,543488,112856.0
9668,112856,176403.0
9669,176403,466299.0
9670,466299,282140.0
9671,282140,95272.0
9672,95272,489649.0
9673,489649,354680.0
9674,354680,304075.0
9675,304075,132598.0
9676,132598,501232.0
9677,501232,638462.0
9678,638462,40265.0
9679,40265,504370.0
9680,504370,739689.0
9681,739689,134571.0
9682,134571,242597.0
9683,242597,587068.0
9684,587068,841176.0
9685,841176,131928.0
9686,131928,533193.0
9687,533193,1094158.0
9688,1094158,555987.0
9689,555987,413264.0
9690,413264,633256.0
9691,633256,7358.0
9692,7358,558895.0
9693,558895,184453.0
9694,184453,581608.0
9695,581608,53378.0
9696,53378,65964.0
9697,65964,941405.0
9698,941405,115890.0
9699,115890,263222.0
9700,263222,200536.0
9701,200536,697357.0
9702,697357,718143.0
9703,718143,611327.0
9704,611327,607073.0
9705,607073,277950.0
9706,277950,266042.0
9707,266042,361356.0
9708,361356,948719.0
9709,948719,480698.0
9710,480698,46500.0
9711,46500,158487.0
9712,158487,1186416.0
9713,1186416,365760.0
9714,365760,1001016.0
9715,1001016,42082.0
9716,42082,563272.0
9717,563272,875596.0
9718,875596,910002.0
9719,910002,673650.0
9720,673650,825534.0
9721,825534,308346.0
9722,308346,521762.0
9723,521762,367872.0
9724,367872,298737.0
9725,298737,284326.0
9726,284326,545783.0
9727,545783,357067.0
9728,357067,611732.0
9729,611732,679429.0
9730,679429,204399.0
9731,204399,681538.0
9732,681538,279913.0
9733,279913,257654.0
9734,257654,330237.0
9735,330237,526352.0
9736,526352,160053.0
9737,160053,17200.0
9738,17200,1058024.0
9739,1058024,511137.0
9740,511137,466739.0
9741,466739,369705.0
9742,369705,510346.0
9743,510346,656905.0
9744,656905,516906.0
9745,516906,771265.0
9746,771265,411476.0
9747,411476,446212.0
9748,446212,472904.0
9749,472904,731537.0
9750,731537,970492.0
9751,970492,676780.0
9752,676780,338295.0
9753,338295,328180.0
9754,328180,271461.0
9755,271461,38916.0
9756,38916,1129680.0
9757,1129680,584855.0
9758,584855,254464.0
9759,254464,425635.0
9760,425635,747996.0
9761,747996,943102.0
9762,943102,30961.0
9763,30961,794504.0
9764,794504,135966.0
9765,135966,511371.0
9766,511371,787772.0
9767,787772,263638.0
9768,263638,537477.0
9769,537477,503528.0
9770,503528,354213.0
9771,354213,575756.0
9772,575756,76120.0
9773,76120,750819.0
9774,750819,301247.0
9775,301247,285660.0
9776,285660,441065.0
9777,441065,83484.0
9778,83484,68539.0
9779,68539,467892.0
9780,467892,562024.0
9781,562024,173011.0
9782,173011,821199.0
9783,821199,584110.0
9784,584110,296915.0
9785,296915,313660.0
9786,313660,511150.0
9787,511150,342913.0
9788,342913,187660.0
9789,187660,677201.0
9790,677201,1105117.0
9791,1105117,437037.0
9794,437037,318876.0
9795,318876,485119.0
9796,485119,559327.0
9797,559327,637309.0
9798,637309,38156.0
9799,38156,339690.0
9800,339690,139526.0
9801,139526,877348.0
9802,877348,784096.0
9803,784096,782760.0
9804,782760,353735.0
9805,353735,587866.0
9806,587866,902043.0
9807,902043,883697.0
9808,883697,718730.0
9809,718730,314121.0
9810,314121,330350.0
9811,330350,967959.0
9812,967959,127198.0
9813,127198,338689.0
9814,338689,583980.0
9815,583980,143334.0
9816,143334,421058.0
9817,421058,82558.0
9818,82558,625065.0
9819,625065,71359.0
9821,71359,378674.0
9822,378674,656221.0
9823,656221,835646.0
9824,835646,303836.0
9825,303836,341072.0
9826,341072,55406.0
9827,55406,388463.0
9828,388463,295940.0
9829,295940,162943.0
9830,162943,310855.0
9831,310855,344364.0
9832,344364,263718.0
9833,263718,814438.0
9834,814438,650890.0
9835,650890,131388.0
9836,131388,483419.0
9837,483419,417720.0
9838,417720,355812.0
9839,355812,697619.0
9840,697619,317601.0
9841,317601,26134.0
9842,26134,524913.0
9843,524913,469070.0
9844,469070,683215.0
9845,683215,217244.0
9846,217244,328058.0
9847,328058,527629.0
9848,527629,584730.0
9849,584730,73080.0
9850,73080,112546.0
9851,112546,668913.0
9852,668913,767517.0
9853,767517,30121.0
9854,30121,183724.0
9855,183724,33628.0
9856,33628,140163.0
9857,140163,27108.0
9858,27108,160454.0
9859,160454,425117.0
9860,425117,963561.0
9861,963561,536391.0
9862,536391,555972.0
9863,555972,586112.0
9864,586112,835240.0
9865,835240,223830.0
9866,223830,562989.0
9867,562989,497495.0
9868,497495,281477.0
9869,281477,786858.0
9870,786858,75195.0
9871,75195,421600.0
9872,421600,887395.0
9873,887395,116596.0
9874,116596,710926.0
9875,710926,122712.0
9876,122712,204912.0
9877,204912,208875.0
9878,208875,107647.0
9879,107647,694859.0
9880,694859,506845.0
9881,506845,650618.0
9882,650618,71517.0
9883,71517,159894.0
9884,159894,323756.0
9885,323756,381921.0
9886,381921,530701.0
9887,530701,439428.0
9888,439428,1154461.0
9889,1154461,344978.0
9890,344978,9937.0
9891,9937,180838.0
9892,180838,842869.0
9893,842869,969716.0
9894,969716,98118.0
9895,98118,207505.0
9896,207505,500618.0
9897,500618,651244.0
9898,651244,57090.0
9899,57090,199209.0
9900,199209,160668.0
9901,160668,518329.0
9902,518329,421331.0
9903,421331,546927.0
9904,546927,612444.0
9905,612444,812805.0
9906,812805,157766.0
9907,157766,490220.0
9908,490220,1071728.0
9909,1071728,51211.0
9910,51211,631702.0
9911,631702,50574.0
9912,50574,600285.0
9913,600285,372055.0
9914,372055,591375.0
9915,591375,16898.0
9916,16898,158487.0
9917,158487,201375.0
9918,201375,272606.0
9919,272606,503551.0
9920,503551,91232.0
9921,91232,532634.0
9922,532634,220165.0
9923,220165,120809.0
9924,120809,513929.0
9925,513929,777431.0
9926,777431,18350.0
9927,18350,125936.0
9928,125936,168176.0
9929,168176,831463.0
9930,831463,825507.0
9931,825507,942014.0
9932,942014,302903.0
9933,302903,919692.0
9934,919692,199388.0
9935,199388,508846.0
9936,508846,921982.0
9937,921982,697861.0
9938,697861,542409.0
9939,542409,1236527.0
9940,1236527,310049.0
9941,310049,384310.0
9942,384310,489217.0
9943,489217,16985.0
9944,16985,79585.0
9945,79585,862998.0
9946,862998,167133.0
9947,167133,152914.0
9948,152914,670135.0
9949,670135,695308.0
9950,695308,704601.0
9951,704601,1049083.0
9952,1049083,634266.0
9953,634266,369820.0
9954,369820,221632.0
9955,221632,81723.0
9956,81723,382298.0
9957,382298,239127.0
9958,239127,185947.0
9959,185947,407342.0
9960,407342,611804.0
9961,611804,719891.0
9962,719891,45616.0
9963,45616,401803.0
9964,401803,65552.0
9965,65552,412015.0
9966,412015,691999.0
9967,691999,32212.0
9968,32212,417930.0
9969,417930,28563.0
9970,28563,80221.0
9971,80221,198616.0
9972,198616,345958.0
9973,345958,1165726.0
9974,1165726,492112.0
9975,492112,209468.0
9976,209468,670613.0
9977,670613,994329.0
9978,994329,357200.0
9979,357200,585615.0
9980,585615,40304.0
9981,40304,183150.0
9982,183150,41844.0
9983,41844,780571.0
9984,780571,540480.0
9985,540480,15478.0
9986,15478,291270.0
9987,291270,624562.0
9988,624562,326547.0
9989,326547,612682.0
9990,612682,670202.0
9991,670202,970941.0
9992,970941,881885.0
9993,881885,193150.0
9994,193150,286398.0
9995,286398,522896.0
9996,522896,615176.0
9997,615176,303219.0
9998,303219,534390.0
9999,534390,269349.0
10000,269349,
