review_id,customer_id,book_id,rating,review_text,created_at
2606,1003,2,3,Decent read. Not my favourite but not bad either.,2021-10-06 07:35:00
5015,458,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-11-29 08:48:00
1656,1303,6,3,Average. Had its moments but failed to really engage me.,2022-11-02 03:40:00
111,1816,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-11-13 06:58:00
5368,2548,6,3,Neither great nor terrible. Passes the time.,2023-10-23 07:56:00
2562,80,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-08-31 09:53:00
3418,1441,1,3,Neither great nor terrible. Passes the time.,2024-12-22 10:47:00
4851,2596,1,5,,2020-11-16 06:46:00
5480,2082,4,3,Average. Had its moments but failed to really engage me.,2024-12-21 06:51:00
2921,209,1,4,Mostly great. The middle section drags a bit.,2022-08-13 22:14:00
4712,1283,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-11-29 09:33:00
5579,1673,1,5,Absolutely loved this book — couldn't put it down!,2024-07-08 05:16:00
2333,1389,1,5,One of the best reads I have had in years. Highly recommended.,2023-12-18 13:27:00
5554,250,2,3,Average. Had its moments but failed to really engage me.,2022-01-15 12:19:00
2144,1223,2,6,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-12-05 20:29:00
2594,1390,2,5,I finished this in two sittings. Absolutely riveting.,2020-05-17 13:39:00
4237,771,2,3,"Some interesting parts, but overall felt underwhelming.",2022-08-30 18:25:00
1985,773,5,0,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-10-15 17:49:00
3213,616,3,4,Above average. Would recommend to fans of the genre.,2024-01-25 10:21:00
2842,2634,21,3,Had potential but did not quite deliver on its promise.,2024-02-25 10:24:00
565,1700,1,5,Absolutely loved this book — couldn't put it down!,2021-11-10 19:28:00
966,153,5,3,,2023-08-10 22:00:00
4941,2774,117,2,Disappointed. Expected much more based on the reviews.,2022-12-08 12:50:00
4690,969,5,2,The plot felt disjointed and the pacing was off throughout.,2024-06-22 19:10:00
853,29,2,3,It was okay. The hype around this book is a bit overstated.,2022-09-24 10:17:00
224,570,3,4,Well-written and engaging. A few plot holes but forgivable.,2020-08-26 23:52:00
45,1758,2,3,Average. Had its moments but failed to really engage me.,2024-11-12 08:22:00
509,2547,14,3,"Mixed feelings. Good premise, mediocre execution.",2023-12-22 15:24:00
2298,663,86,3,"Some interesting parts, but overall felt underwhelming.",2024-03-28 21:15:00
3769,202,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-11-06 07:55:00
3953,2072,3,4,A very good read overall. Some chapters were slow but worth it.,2020-11-28 19:14:00
2800,382,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-01 06:57:00
5235,1571,2,5,This book changed the way I think. A must-read for everyone.,2024-12-31 11:59:00
3372,492,8,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-03-03 06:07:00
3028,1207,1,3,"Some interesting parts, but overall felt underwhelming.",2023-03-18 12:02:00
2224,2489,17,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-12-31 17:32:00
1407,548,3,4,A very good read overall. Some chapters were slow but worth it.,2024-11-20 20:19:00
5495,2207,11,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-09-24 22:16:00
4328,132,1,4,Above average. Would recommend to fans of the genre.,2023-07-24 14:41:00
2074,2528,3,3,Average. Had its moments but failed to really engage me.,2022-03-01 20:16:00
5128,1569,6,2,Overrated. I did not enjoy the characters at all.,2022-06-11 14:04:00
2639,2534,6,2,Would not recommend. Too slow and the payoff was not worth it.,2023-10-15 18:28:00
366,1459,50,5,One of the best reads I have had in years. Highly recommended.,2024-10-12 04:03:00
2605,620,1,3,Neither great nor terrible. Passes the time.,2022-11-21 14:37:00
472,283,1,4,Liked it. The first half is stronger than the second.,2024-02-22 06:39:00
1360,1928,5,4,"Good book, though the ending felt a little rushed.",2024-07-24 08:15:00
4963,2244,2,5,Absolutely loved this book — couldn't put it down!,2024-03-03 14:08:00
770,1883,2,5,Perfect blend of story and insight. Will read again.,2021-05-26 13:59:00
3947,2739,1,4,A very good read overall. Some chapters were slow but worth it.,2022-05-31 08:30:00
158,1550,1,4,Above average. Would recommend to fans of the genre.,2024-10-01 15:36:00
1124,1798,1,4,"Good book, though the ending felt a little rushed.",2024-08-31 19:46:00
3467,2457,3,3,Neither great nor terrible. Passes the time.,2022-10-25 18:26:00
411,954,2,4,Mostly great. The middle section drags a bit.,2024-10-17 18:41:00
4405,217,5,5,,2023-05-04 14:27:00
5083,502,3,3,,2024-07-24 16:25:00
2576,116,8,3,It was okay. The hype around this book is a bit overstated.,2024-10-16 16:22:00
1676,987,1,5,One of the best reads I have had in years. Highly recommended.,2023-03-06 21:24:00
3937,1463,1,3,Neither great nor terrible. Passes the time.,2023-02-26 00:40:00
2709,266,1,3,Neither great nor terrible. Passes the time.,2024-08-02 14:51:00
2804,1848,2,4,,2024-11-22 19:53:00
1536,2378,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-03-08 22:15:00
2680,2111,7,4,Well-written and engaging. A few plot holes but forgivable.,2024-10-18 18:09:00
1133,1772,4,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2021-03-03 23:31:00
2753,555,4,4,Above average. Would recommend to fans of the genre.,2024-08-30 18:47:00
3257,37,5,2,Would not recommend. Too slow and the payoff was not worth it.,2023-07-03 09:56:00
3676,1399,2,5,Perfect blend of story and insight. Will read again.,2023-08-14 13:12:00
3336,469,6,4,,2021-06-07 04:41:00
2054,2290,2,5,Beautifully written. The author's style is simply stunning.,2021-12-17 22:05:00
1696,761,1,4,"Good book, though the ending felt a little rushed.",2021-04-01 19:35:00
1067,274,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-17 14:39:00
3997,1492,52,2,Overrated. I did not enjoy the characters at all.,2022-12-11 10:08:00
1306,2574,2,4,Above average. Would recommend to fans of the genre.,2023-03-05 11:37:00
1995,2378,4,3,Neither great nor terrible. Passes the time.,2023-03-17 22:38:00
5369,528,3,5,,2023-05-30 22:16:00
1295,978,9,3,"Some interesting parts, but overall felt underwhelming.",2024-10-14 20:08:00
1587,63,1,5,A masterpiece. Every chapter left me wanting more.,2023-10-26 17:25:00
5154,2440,1,4,Above average. Would recommend to fans of the genre.,2022-07-28 07:18:00
4213,142,1,5,I finished this in two sittings. Absolutely riveting.,2023-06-15 19:27:00
2153,340,1,4,Mostly great. The middle section drags a bit.,2024-02-03 10:55:00
2561,545,1,4,"Good book, though the ending felt a little rushed.",2022-11-09 08:51:00
2980,1548,2,3,Average. Had its moments but failed to really engage me.,2024-08-13 20:38:00
200,1721,2,3,Neither great nor terrible. Passes the time.,2024-01-03 15:23:00
1508,666,2,5,I finished this in two sittings. Absolutely riveting.,2024-05-23 14:38:00
4955,162,3,5,Beautifully written. The author's style is simply stunning.,2022-04-18 11:43:00
1509,2476,1,4,A very good read overall. Some chapters were slow but worth it.,2024-10-20 07:58:00
2728,1895,1,3,Average. Had its moments but failed to really engage me.,2024-10-01 10:16:00
897,1926,11,3,Neither great nor terrible. Passes the time.,2021-12-02 21:15:00
505,2454,1,3,Decent read. Not my favourite but not bad either.,2024-05-01 16:19:00
152,2350,38,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-05-12 03:43:00
2099,2590,2,3,Had potential but did not quite deliver on its promise.,2021-09-07 11:49:00
43,2265,1,5,Beautifully written. The author's style is simply stunning.,2024-09-21 08:48:00
272,2319,32,2,Overrated. I did not enjoy the characters at all.,2023-12-30 18:58:00
1659,700,39,3,Decent read. Not my favourite but not bad either.,2022-12-22 20:24:00
1310,1773,66,3,"Some interesting parts, but overall felt underwhelming.",2023-05-09 14:55:00
4002,2641,9,3,"Mixed feelings. Good premise, mediocre execution.",2024-02-03 21:31:00
2759,27,1,5,Brilliant narrative. The characters feel genuinely real.,2024-10-17 05:02:00
4603,2595,3,3,It was okay. The hype around this book is a bit overstated.,2022-01-04 03:47:00
5218,649,3,3,Average. Had its moments but failed to really engage me.,2024-06-06 21:25:00
4968,101,34,4,Well-written and engaging. A few plot holes but forgivable.,2024-03-15 19:25:00
305,2487,102,3,Decent read. Not my favourite but not bad either.,2022-08-15 22:08:00
1630,475,1,5,Brilliant narrative. The characters feel genuinely real.,2024-08-12 10:02:00
5408,1842,13,5,A masterpiece. Every chapter left me wanting more.,2024-12-31 19:14:00
5033,170,1,5,Brilliant narrative. The characters feel genuinely real.,2024-08-30 18:27:00
74,1186,2,5,Brilliant narrative. The characters feel genuinely real.,2021-05-04 19:26:00
2474,2374,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-12-28 12:45:00
4207,524,2,4,Mostly great. The middle section drags a bit.,2022-10-03 20:20:00
2532,2065,44,4,Mostly great. The middle section drags a bit.,2024-10-23 14:58:00
3714,2357,1,3,Neither great nor terrible. Passes the time.,2023-10-07 07:25:00
2702,647,96,3,It was okay. The hype around this book is a bit overstated.,2023-12-09 18:26:00
252,1041,1,3,Had potential but did not quite deliver on its promise.,2024-06-28 20:22:00
3048,2410,1,4,Mostly great. The middle section drags a bit.,2024-09-30 08:39:00
5293,822,31,3,Neither great nor terrible. Passes the time.,2024-10-08 20:31:00
4571,7,5,3,"Some interesting parts, but overall felt underwhelming.",2024-04-22 14:02:00
4943,458,6,3,Average. Had its moments but failed to really engage me.,2023-06-06 21:51:00
4713,2253,1,2,,2021-11-03 08:43:00
5577,1882,2,4,"Good book, though the ending felt a little rushed.",2024-11-25 07:15:00
5481,170,2,4,Above average. Would recommend to fans of the genre.,2022-02-12 07:51:00
3147,1180,1,0,A very good read overall. Some chapters were slow but worth it.,2024-02-24 16:27:00
5606,1504,1,3,"Some interesting parts, but overall felt underwhelming.",2023-12-20 07:28:00
4960,1701,3,3,Average. Had its moments but failed to really engage me.,2024-06-29 12:37:00
848,1720,1,3,"Some interesting parts, but overall felt underwhelming.",2023-09-11 19:31:00
3469,604,2,4,Liked it. The first half is stronger than the second.,2023-06-12 09:47:00
3020,642,3,1,Do not waste your money on this.,2024-09-28 21:07:00
381,1502,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-06-07 18:22:00
821,2783,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-12-29 09:17:00
957,1870,7,4,Mostly great. The middle section drags a bit.,2020-03-11 08:58:00
3458,2564,2,3,Average. Had its moments but failed to really engage me.,2024-12-31 13:14:00
1991,28,1,4,A very good read overall. Some chapters were slow but worth it.,2022-10-22 16:21:00
2818,134,3,3,It was okay. The hype around this book is a bit overstated.,2021-06-22 18:52:00
2238,823,4,3,Decent read. Not my favourite but not bad either.,2024-03-15 19:35:00
61,2467,2,4,"Good book, though the ending felt a little rushed.",2024-04-25 06:32:00
55,434,3,4,Above average. Would recommend to fans of the genre.,2021-07-08 20:25:00
2095,2062,38,5,This book changed the way I think. A must-read for everyone.,2024-04-09 07:08:00
4734,2493,6,2,Disappointed. Expected much more based on the reviews.,2024-07-28 19:43:00
887,1856,1,4,A very good read overall. Some chapters were slow but worth it.,2024-04-29 12:33:00
461,1284,2,5,Beautifully written. The author's style is simply stunning.,2023-07-15 10:40:00
2373,1370,4,4,Above average. Would recommend to fans of the genre.,2024-12-31 03:33:00
4478,115,3,3,Had potential but did not quite deliver on its promise.,2024-05-25 20:54:00
3220,1039,106,5,The writing is exceptional and the story gripped me from page one.,2024-09-02 17:17:00
2049,2666,22,7,It was okay. The hype around this book is a bit overstated.,2023-11-07 21:04:00
4680,588,2,4,"Good book, though the ending felt a little rushed.",2023-08-27 08:27:00
4389,349,6,4,A very good read overall. Some chapters were slow but worth it.,2023-06-26 19:42:00
3669,206,7,5,One of the best reads I have had in years. Highly recommended.,2024-10-15 11:28:00
2005,1979,8,3,It was okay. The hype around this book is a bit overstated.,2021-08-30 18:42:00
938,663,1,4,"Good book, though the ending felt a little rushed.",2023-10-02 14:30:00
5541,1716,1,5,Exceeded all my expectations. Truly extraordinary.,2024-04-13 19:05:00
5550,203,13,2,Would not recommend. Too slow and the payoff was not worth it.,2021-12-29 22:06:00
1547,167,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-08-26 20:29:00
2217,2567,5,3,"Some interesting parts, but overall felt underwhelming.",2024-11-20 17:58:00
396,2090,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-10-25 17:06:00
1736,1226,3,4,"Good book, though the ending felt a little rushed.",2024-02-25 07:53:00
1019,2380,1,5,Perfect blend of story and insight. Will read again.,2023-04-19 06:49:00
581,1842,12,4,A very good read overall. Some chapters were slow but worth it.,2024-10-17 12:43:00
811,1707,1,3,Had potential but did not quite deliver on its promise.,2024-12-31 08:07:00
2846,762,1,3,Had potential but did not quite deliver on its promise.,2023-12-21 11:48:00
2917,150,2,3,Had potential but did not quite deliver on its promise.,2024-08-03 10:12:00
2875,2038,4,3,Had potential but did not quite deliver on its promise.,2021-04-27 13:18:00
3014,755,2,4,Liked it. The first half is stronger than the second.,2022-04-19 22:19:00
2510,2124,3,4,"Good book, though the ending felt a little rushed.",2024-12-16 20:46:00
600,2280,10,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-11-27 14:03:00
4959,693,16,5,Beautifully written. The author's style is simply stunning.,2024-04-28 09:02:00
5105,2597,1,4,Mostly great. The middle section drags a bit.,2023-11-05 18:02:00
3262,500,5,0,Decent read. Not my favourite but not bad either.,2022-12-16 21:49:00
2926,384,3,2,Disappointed. Expected much more based on the reviews.,2023-09-09 07:00:00
5259,2681,3,4,"Good book, though the ending felt a little rushed.",2024-08-27 14:28:00
4030,1115,12,4,Liked it. The first half is stronger than the second.,2022-09-11 18:02:00
156,178,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-07-17 05:40:00
4358,2547,4,3,Neither great nor terrible. Passes the time.,2021-05-06 15:15:00
4568,1927,1,4,A very good read overall. Some chapters were slow but worth it.,2023-06-11 08:36:00
330,685,3,3,It was okay. The hype around this book is a bit overstated.,2024-05-10 20:07:00
1398,2734,1,3,It was okay. The hype around this book is a bit overstated.,2021-09-19 21:12:00
931,44,7,5,The writing is exceptional and the story gripped me from page one.,2023-07-04 13:12:00
4808,1749,6,2,,2024-01-07 13:36:00
2585,1206,3,4,,2023-05-01 08:06:00
1904,2602,1,5,This book changed the way I think. A must-read for everyone.,2024-09-03 21:35:00
5148,502,8,3,Had potential but did not quite deliver on its promise.,2023-09-01 08:57:00
2248,1290,6,5,This book changed the way I think. A must-read for everyone.,2022-07-11 18:42:00
4153,676,92,5,Beautifully written. The author's style is simply stunning.,2024-03-15 17:11:00
2133,360,2,3,Neither great nor terrible. Passes the time.,2024-08-30 09:15:00
3157,892,5,3,"Some interesting parts, but overall felt underwhelming.",2024-12-15 17:38:00
651,1972,6,3,Average. Had its moments but failed to really engage me.,2023-07-31 15:15:00
1975,367,12,3,Average. Had its moments but failed to really engage me.,2024-04-05 20:12:00
468,2436,32,1,Terrible. Wasted my money and my time.,2024-07-02 19:15:00
3303,284,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-07-11 23:02:00
2472,2797,1,5,Brilliant narrative. The characters feel genuinely real.,2020-12-16 14:23:00
1337,2390,6,2,Disappointed. Expected much more based on the reviews.,2021-07-30 19:58:00
4006,1338,2,3,Neither great nor terrible. Passes the time.,2024-05-13 08:58:00
2589,1802,1,3,Average. Had its moments but failed to really engage me.,2024-04-15 07:47:00
154,2547,18,3,Average. Had its moments but failed to really engage me.,2023-02-06 15:33:00
3279,1562,1,3,It was okay. The hype around this book is a bit overstated.,2021-02-26 10:02:00
3380,2389,6,2,Disappointed. Expected much more based on the reviews.,2023-10-29 21:06:00
958,83,11,4,Liked it. The first half is stronger than the second.,2022-07-12 17:18:00
2450,1021,1,4,Liked it. The first half is stronger than the second.,2024-11-29 18:19:00
1158,1122,6,2,Overrated. I did not enjoy the characters at all.,2021-09-12 07:22:00
2876,836,1,4,"Good book, though the ending felt a little rushed.",2024-05-16 07:04:00
3344,4,2,4,"Good book, though the ending felt a little rushed.",2021-12-09 18:54:00
387,298,2,4,Liked it. The first half is stronger than the second.,2024-02-04 13:00:00
2984,1193,1,4,Mostly great. The middle section drags a bit.,2024-04-21 21:44:00
785,1636,12,4,Above average. Would recommend to fans of the genre.,2024-04-16 21:32:00
1248,642,39,3,It was okay. The hype around this book is a bit overstated.,2024-12-24 12:47:00
4015,1557,14,5,I finished this in two sittings. Absolutely riveting.,2022-10-01 19:12:00
4726,362,6,1,Terrible. Wasted my money and my time.,2023-07-30 11:24:00
2522,1250,1,3,It was okay. The hype around this book is a bit overstated.,2024-05-12 20:01:00
3507,153,1,3,"Mixed feelings. Good premise, mediocre execution.",2023-06-20 06:55:00
1090,165,1,3,"Some interesting parts, but overall felt underwhelming.",2024-07-19 12:05:00
2987,2613,1,5,Perfect blend of story and insight. Will read again.,2024-04-19 10:48:00
3574,1512,2,4,Liked it. The first half is stronger than the second.,2024-03-11 19:06:00
2359,2430,5,4,Above average. Would recommend to fans of the genre.,2024-12-31 17:21:00
5458,2580,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2020-04-26 08:28:00
2516,476,2,5,I finished this in two sittings. Absolutely riveting.,2023-01-12 18:40:00
818,250,1,5,One of the best reads I have had in years. Highly recommended.,2024-01-23 19:04:00
165,2075,2,5,A masterpiece. Every chapter left me wanting more.,2020-12-08 00:04:00
4659,2432,1,3,"Some interesting parts, but overall felt underwhelming.",2023-09-12 20:18:00
1336,337,10,4,"Good book, though the ending felt a little rushed.",2021-11-16 14:03:00
5389,2661,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-06-12 07:33:00
755,1152,4,3,Decent read. Not my favourite but not bad either.,2024-12-12 12:01:00
2840,111,1,3,Neither great nor terrible. Passes the time.,2024-06-02 13:14:00
447,2607,4,3,Neither great nor terrible. Passes the time.,2024-06-11 17:46:00
646,531,2,4,,2024-03-30 09:26:00
1936,2192,1,4,"Good book, though the ending felt a little rushed.",2021-07-04 19:13:00
162,1140,1,4,Above average. Would recommend to fans of the genre.,2021-10-24 13:25:00
4914,1952,2,4,,2024-04-04 10:34:00
1523,129,15,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-01-12 21:17:00
2686,1208,5,3,Average. Had its moments but failed to really engage me.,2023-04-03 13:37:00
4415,2446,119,4,,2023-12-07 16:37:00
2024,1995,3,3,Neither great nor terrible. Passes the time.,2024-06-13 11:15:00
2829,811,3,2,Would not recommend. Too slow and the payoff was not worth it.,2024-12-25 10:02:00
5204,1206,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-02-14 10:16:00
1802,82,1,4,A very good read overall. Some chapters were slow but worth it.,2021-01-21 21:24:00
2372,1659,7,3,Decent read. Not my favourite but not bad either.,2022-08-15 12:23:00
4564,2722,1,4,A very good read overall. Some chapters were slow but worth it.,2024-06-09 23:15:00
1735,2175,2,4,Mostly great. The middle section drags a bit.,2021-12-25 15:03:00
139,2227,1,3,Had potential but did not quite deliver on its promise.,2023-09-15 09:39:00
1848,1022,2,3,"Mixed feelings. Good premise, mediocre execution.",2020-11-03 12:01:00
3844,469,4,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2021-06-02 20:31:00
3569,1787,11,4,"Good book, though the ending felt a little rushed.",2024-12-31 14:24:00
2100,865,2,4,Above average. Would recommend to fans of the genre.,2023-07-01 19:32:00
1938,1173,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-10-28 11:22:00
649,579,3,3,It was okay. The hype around this book is a bit overstated.,2023-02-11 20:12:00
927,2788,2,3,"Mixed feelings. Good premise, mediocre execution.",2024-11-12 17:23:00
2091,415,3,4,Above average. Would recommend to fans of the genre.,2024-02-11 19:49:00
2469,1315,10,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-03-16 12:20:00
4837,834,5,5,One of the best reads I have had in years. Highly recommended.,2023-08-10 20:43:00
4970,816,55,3,Average. Had its moments but failed to really engage me.,2022-12-22 13:09:00
225,2696,1,3,,2024-08-24 18:51:00
1243,1097,2,3,Average. Had its moments but failed to really engage me.,2022-11-16 10:45:00
5337,2240,2,3,It was okay. The hype around this book is a bit overstated.,2024-10-08 17:54:00
1078,2660,83,4,Well-written and engaging. A few plot holes but forgivable.,2021-08-12 15:56:00
3323,143,11,5,The writing is exceptional and the story gripped me from page one.,2024-11-15 23:44:00
686,2662,61,3,Decent read. Not my favourite but not bad either.,2024-08-01 20:02:00
106,544,1,3,Had potential but did not quite deliver on its promise.,2024-12-29 18:22:00
2180,1226,5,2,Disappointed. Expected much more based on the reviews.,2022-02-26 17:21:00
219,1882,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-01-17 22:59:00
5331,111,21,4,Liked it. The first half is stronger than the second.,2024-08-26 09:29:00
2010,2280,8,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-09-06 18:26:00
3247,2677,4,5,Exceeded all my expectations. Truly extraordinary.,2021-08-06 11:24:00
643,480,2,3,Neither great nor terrible. Passes the time.,2023-04-11 05:26:00
5119,970,7,4,Above average. Would recommend to fans of the genre.,2024-12-07 12:04:00
3355,2217,4,4,Mostly great. The middle section drags a bit.,2021-10-29 20:23:00
4259,2234,33,5,Absolutely loved this book — couldn't put it down!,2022-12-24 06:18:00
4566,2397,5,4,"Good book, though the ending felt a little rushed.",2024-06-02 17:41:00
1763,976,1,5,Brilliant narrative. The characters feel genuinely real.,2022-12-25 17:03:00
2839,660,2,3,Had potential but did not quite deliver on its promise.,2024-01-17 11:31:00
2425,653,1,3,"Some interesting parts, but overall felt underwhelming.",2024-02-03 14:18:00
717,2669,3,4,Well-written and engaging. A few plot holes but forgivable.,2022-04-07 11:36:00
4537,59,68,5,One of the best reads I have had in years. Highly recommended.,2024-01-21 08:07:00
3658,1441,9,3,"Some interesting parts, but overall felt underwhelming.",2024-10-30 10:18:00
3003,873,1,5,Exceeded all my expectations. Truly extraordinary.,2023-01-05 16:11:00
1597,573,1,4,A very good read overall. Some chapters were slow but worth it.,2022-03-25 21:25:00
4641,2644,1,4,Above average. Would recommend to fans of the genre.,2020-05-29 11:21:00
2203,361,2,5,A masterpiece. Every chapter left me wanting more.,2024-12-31 20:56:00
2654,1515,1,3,Decent read. Not my favourite but not bad either.,2021-04-24 22:14:00
5354,1776,2,4,Above average. Would recommend to fans of the genre.,2023-06-18 19:50:00
5254,1910,1,4,Above average. Would recommend to fans of the genre.,2023-12-21 10:42:00
2632,1444,1,4,,2024-11-01 10:45:00
168,2632,1,4,Mostly great. The middle section drags a bit.,2021-08-25 20:45:00
2785,498,1,4,Well-written and engaging. A few plot holes but forgivable.,2023-07-24 18:38:00
3258,1340,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-09-11 12:17:00
2455,28,2,5,A masterpiece. Every chapter left me wanting more.,2023-10-20 06:03:00
3492,2769,1,3,"Some interesting parts, but overall felt underwhelming.",2024-12-31 07:32:00
3256,1273,11,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-06-03 19:54:00
1755,625,7,5,,2022-05-28 15:47:00
4240,2424,1,4,Above average. Would recommend to fans of the genre.,2024-04-27 07:52:00
2806,41,1,3,Average. Had its moments but failed to really engage me.,2024-08-18 11:37:00
4114,2362,10,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-06-08 07:12:00
1501,1752,1,2,,2024-02-09 20:48:00
2721,1373,12,4,Liked it. The first half is stronger than the second.,2024-12-28 13:56:00
1546,1301,2,5,,2021-06-10 20:21:00
1219,2556,10,3,Average. Had its moments but failed to really engage me.,2024-11-26 21:48:00
4695,2224,3,3,"Mixed feelings. Good premise, mediocre execution.",2022-04-13 07:55:00
3875,18,3,3,"Some interesting parts, but overall felt underwhelming.",2023-04-19 13:22:00
4419,2582,1,5,I finished this in two sittings. Absolutely riveting.,2022-11-10 14:41:00
2812,324,2,5,A masterpiece. Every chapter left me wanting more.,2024-08-22 07:16:00
3375,2392,21,4,"Good book, though the ending felt a little rushed.",2024-12-05 08:52:00
1035,2633,1,3,Average. Had its moments but failed to really engage me.,2024-12-15 19:20:00
5371,2315,1,4,Liked it. The first half is stronger than the second.,2021-09-24 19:37:00
448,2170,1,3,"Some interesting parts, but overall felt underwhelming.",2024-11-12 16:41:00
1342,843,6,2,,2024-12-08 09:45:00
1495,1396,2,4,Mostly great. The middle section drags a bit.,2024-03-01 08:17:00
5618,1972,6,3,Average. Had its moments but failed to really engage me.,2023-07-31 15:15:00
5196,1732,2,3,Had potential but did not quite deliver on its promise.,2023-04-05 08:53:00
1453,27,2,3,"Some interesting parts, but overall felt underwhelming.",2024-09-27 13:02:00
3143,732,1,3,It was okay. The hype around this book is a bit overstated.,2020-08-05 19:26:00
3515,134,1,5,Exceeded all my expectations. Truly extraordinary.,2021-05-22 10:13:00
1526,2716,3,5,This book changed the way I think. A must-read for everyone.,2023-08-31 23:57:00
5080,2746,93,4,Above average. Would recommend to fans of the genre.,2024-11-13 14:57:00
3847,1806,1,4,Mostly great. The middle section drags a bit.,2024-08-04 08:16:00
3864,2226,1,5,Absolutely loved this book — couldn't put it down!,2023-02-25 02:23:00
1178,719,1,5,The writing is exceptional and the story gripped me from page one.,2023-10-20 18:58:00
2487,190,2,4,"Good book, though the ending felt a little rushed.",2023-12-10 14:13:00
4609,31,1,4,,2023-03-20 17:20:00
2816,1215,8,4,A very good read overall. Some chapters were slow but worth it.,2024-11-21 18:54:00
3483,2739,4,3,Decent read. Not my favourite but not bad either.,2022-11-24 16:50:00
351,2434,3,3,"Some interesting parts, but overall felt underwhelming.",2024-11-26 20:32:00
84,2455,1,4,A very good read overall. Some chapters were slow but worth it.,2023-09-06 14:35:00
5335,2411,2,2,Struggled to get through it. The story meanders endlessly.,2022-12-01 21:01:00
4750,1366,11,3,Had potential but did not quite deliver on its promise.,2022-03-24 06:02:00
2862,1799,1,5,I finished this in two sittings. Absolutely riveting.,2024-06-05 18:47:00
3808,2742,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-08-30 10:33:00
2779,414,9,3,Neither great nor terrible. Passes the time.,2023-10-12 14:10:00
1644,1884,4,3,"Some interesting parts, but overall felt underwhelming.",2022-10-25 22:57:00
968,2116,1,3,Average. Had its moments but failed to really engage me.,2022-12-16 20:00:00
856,1923,6,3,"Mixed feelings. Good premise, mediocre execution.",2023-11-17 10:52:00
3512,1027,2,4,Liked it. The first half is stronger than the second.,2022-12-14 20:57:00
131,2245,3,3,It was okay. The hype around this book is a bit overstated.,2024-07-24 08:48:00
2556,2440,2,4,"Good book, though the ending felt a little rushed.",2024-05-29 17:39:00
5608,1391,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-09-11 19:02:00
5403,602,3,4,A very good read overall. Some chapters were slow but worth it.,2023-07-17 20:29:00
4412,1272,10,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-07-24 13:30:00
1409,374,38,4,Liked it. The first half is stronger than the second.,2024-04-22 12:21:00
918,140,1,5,Beautifully written. The author's style is simply stunning.,2023-05-24 11:35:00
1134,77,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-05-05 11:46:00
3503,1007,3,3,"Mixed feelings. Good premise, mediocre execution.",2022-11-18 00:25:00
3917,478,6,2,Disappointed. Expected much more based on the reviews.,2024-04-01 18:22:00
256,2664,1,2,Struggled to get through it. The story meanders endlessly.,2023-10-01 14:12:00
2662,2515,1,4,A very good read overall. Some chapters were slow but worth it.,2024-03-10 17:19:00
160,1006,3,4,,2024-12-31 20:17:00
1844,878,4,2,Disappointed. Expected much more based on the reviews.,2021-07-29 15:09:00
4178,1569,74,1,Do not waste your money on this.,2021-12-11 09:24:00
